# rank, time, memory kiB
21, 1.53567441659525704e+09, 314624
21, 1.53567441709544110e+09, 314624
21, 1.53567441759563398e+09, 314624
21, 1.53567441809616399e+09, 345512
21, 1.53567441859637189e+09, 345776
21, 1.53567441909661293e+09, 345776
21, 1.53567441959681392e+09, 345776
21, 1.53567442009702897e+09, 345776
21, 1.53567442059722805e+09, 345776
21, 1.53567442109744191e+09, 345776
21, 1.53567442159763598e+09, 345776
21, 1.53567442209784603e+09, 345776
21, 1.53567442259803700e+09, 345776
21, 1.53567442309827495e+09, 345776
21, 1.53567442359851193e+09, 345776
21, 1.53567442409870696e+09, 345776
21, 1.53567442459894991e+09, 345776
21, 1.53567442509914303e+09, 345776
21, 1.53567442559935308e+09, 345776
21, 1.53567442609954500e+09, 345776
21, 1.53567442659975600e+09, 345776
21, 1.53567442709995294e+09, 345776
21, 1.53567442760018110e+09, 345776
21, 1.53567442810042310e+09, 345776
21, 1.53567442860062003e+09, 345776
21, 1.53567442910083294e+09, 345776
21, 1.53567442960103202e+09, 345776
21, 1.53567443010124493e+09, 345776
21, 1.53567443060144210e+09, 345776
21, 1.53567443110165191e+09, 345776
21, 1.53567443160185504e+09, 345776
21, 1.53567443210208201e+09, 345776
21, 1.53567443260230803e+09, 345776
21, 1.53567443310252690e+09, 345776
21, 1.53567443360273600e+09, 345776
21, 1.53567443410292602e+09, 345776
21, 1.53567443460313106e+09, 345776
21, 1.53567443510331988e+09, 345776
21, 1.53567443560352612e+09, 345776
21, 1.53567443610371995e+09, 345776
21, 1.53567443660393310e+09, 345776
21, 1.53567443710414910e+09, 345776
21, 1.53567443760437703e+09, 345776
21, 1.53567443810461807e+09, 345776
21, 1.53567443860481811e+09, 345776
21, 1.53567443910502696e+09, 345776
21, 1.53567443960523891e+09, 345776
21, 1.53567444010543108e+09, 345776
21, 1.53567444060563898e+09, 345776
21, 1.53567444110582995e+09, 345776
21, 1.53567444160601807e+09, 345776
21, 1.53567444210625291e+09, 346040
21, 1.53567444260649395e+09, 346040
21, 1.53567444310670996e+09, 346040
21, 1.53567444360690999e+09, 346040
21, 1.53567444410712004e+09, 346040
21, 1.53567444460731411e+09, 346040
21, 1.53567444510752296e+09, 346040
21, 1.53567444560772109e+09, 346040
21, 1.53567444610790706e+09, 358448
21, 1.53567444661007690e+09, 276120
22, 1.53567439557235289e+09, 45216
22, 1.53567439608677602e+09, 45240
22, 1.53567439658698010e+09, 45240
22, 1.53567439708718610e+09, 45240
22, 1.53567439758738494e+09, 45240
22, 1.53567439808758998e+09, 45240
22, 1.53567439858778906e+09, 45240
22, 1.53567439908799291e+09, 45240
22, 1.53567439958818507e+09, 72464
22, 1.53567440008841801e+09, 93712
22, 1.53567440058864307e+09, 126672
22, 1.53567440108886790e+09, 126672
22, 1.53567440158906102e+09, 126672
22, 1.53567440208926797e+09, 126672
22, 1.53567440258947706e+09, 126672
22, 1.53567440308968401e+09, 126672
22, 1.53567440358989310e+09, 145640
22, 1.53567440409011793e+09, 273608
22, 1.53567440459033608e+09, 290492
22, 1.53567440509056306e+09, 292604
22, 1.53567440559081101e+09, 292604
22, 1.53567440609102893e+09, 292604
22, 1.53567440659122491e+09, 292604
22, 1.53567440709143305e+09, 292604
22, 1.53567440759163904e+09, 292604
22, 1.53567440809184909e+09, 292604
22, 1.53567440859204888e+09, 326132
22, 1.53567440909227705e+09, 304916
22, 1.53567440959251809e+09, 305180
22, 1.53567441009276295e+09, 305180
22, 1.53567441059296608e+09, 305180
22, 1.53567441109317899e+09, 305180
22, 1.53567441159338999e+09, 305180
22, 1.53567441209360290e+09, 305180
22, 1.53567441259380007e+09, 305180
22, 1.53567441309401298e+09, 305180
22, 1.53567441359419894e+09, 311264
22, 1.53567441409443593e+09, 311528
22, 1.53567441459466100e+09, 311528
22, 1.53567441509487510e+09, 311528
22, 1.53567441559509206e+09, 311528
22, 1.53567441609530091e+09, 311528
22, 1.53567441659549999e+09, 311528
22, 1.53567441709571004e+09, 311528
22, 1.53567441759591603e+09, 311528
22, 1.53567441809609890e+09, 342416
22, 1.53567441859633589e+09, 342416
22, 1.53567441909657598e+09, 342416
22, 1.53567441959678507e+09, 342416
22, 1.53567442009699607e+09, 342416
22, 1.53567442059719110e+09, 342416
22, 1.53567442109740305e+09, 342416
22, 1.53567442159760904e+09, 342416
22, 1.53567442209781408e+09, 342416
22, 1.53567442259800196e+09, 342416
22, 1.53567442309823990e+09, 342416
22, 1.53567442359845209e+09, 342416
22, 1.53567442409864593e+09, 342416
22, 1.53567442459885693e+09, 342416
22, 1.53567442509906793e+09, 342416
22, 1.53567442559925294e+09, 342416
22, 1.53567442609944201e+09, 342416
22, 1.53567442659963107e+09, 342416
22, 1.53567442709982610e+09, 342416
22, 1.53567442760005093e+09, 342416
22, 1.53567442810026908e+09, 342416
22, 1.53567442860047293e+09, 342416
22, 1.53567442910066295e+09, 342416
22, 1.53567442960087204e+09, 342416
22, 1.53567443010106206e+09, 342416
22, 1.53567443060125804e+09, 342416
22, 1.53567443110144806e+09, 342416
22, 1.53567443160166407e+09, 342416
22, 1.53567443210187888e+09, 342680
22, 1.53567443260210705e+09, 342680
22, 1.53567443310230088e+09, 342680
22, 1.53567443360248804e+09, 342680
22, 1.53567443410267901e+09, 342680
22, 1.53567443460286903e+09, 342680
22, 1.53567443510307193e+09, 342680
22, 1.53567443560325789e+09, 342680
22, 1.53567443610344911e+09, 342680
22, 1.53567443660364008e+09, 342680
22, 1.53567443710385108e+09, 342680
22, 1.53567443760410309e+09, 342680
22, 1.53567443810432005e+09, 342680
22, 1.53567443860452294e+09, 342680
22, 1.53567443910471392e+09, 342680
22, 1.53567443960492611e+09, 342680
22, 1.53567444010511589e+09, 342680
22, 1.53567444060531092e+09, 342680
22, 1.53567444110550499e+09, 342680
22, 1.53567444160569596e+09, 342680
22, 1.53567444210593700e+09, 342680
22, 1.53567444260616207e+09, 342680
22, 1.53567444310635400e+09, 342680
22, 1.53567444360656190e+09, 342680
22, 1.53567444410676003e+09, 342680
22, 1.53567444460696006e+09, 342680
22, 1.53567444510715604e+09, 342680
22, 1.53567444560736895e+09, 342680
22, 1.53567444610755706e+09, 342680
22, 1.53567444660780907e+09, 270828
23, 1.53567439557237411e+09, 45196
23, 1.53567439608671999e+09, 45228
23, 1.53567439658691406e+09, 45228
23, 1.53567439708709908e+09, 45228
23, 1.53567439758727288e+09, 45228
23, 1.53567439808745503e+09, 45228
23, 1.53567439858764100e+09, 45228
23, 1.53567439908782411e+09, 45228
23, 1.53567439958800101e+09, 72340
23, 1.53567440008824706e+09, 93084
23, 1.53567440058847809e+09, 126572
23, 1.53567440108868504e+09, 126572
23, 1.53567440158886695e+09, 126572
23, 1.53567440208906007e+09, 126572
23, 1.53567440258925200e+09, 126572
23, 1.53567440308944511e+09, 126572
23, 1.53567440358963203e+09, 145528
23, 1.53567440408986712e+09, 273624
23, 1.53567440459009290e+09, 291844
23, 1.53567440509033990e+09, 295804
23, 1.53567440559056807e+09, 295804
23, 1.53567440609076190e+09, 295804
23, 1.53567440659097505e+09, 295804
23, 1.53567440709117293e+09, 295804
23, 1.53567440759135890e+09, 295804
23, 1.53567440809155512e+09, 295804
23, 1.53567440859175611e+09, 329332
23, 1.53567440909348989e+09, 316480
23, 1.53567440959372091e+09, 316480
23, 1.53567441009394002e+09, 316480
23, 1.53567441059415698e+09, 316480
23, 1.53567441109435296e+09, 316480
23, 1.53567441159453511e+09, 316480
23, 1.53567441209473109e+09, 316480
23, 1.53567441259492898e+09, 316480
23, 1.53567441309511900e+09, 316480
23, 1.53567441359530497e+09, 314404
23, 1.53567441409554696e+09, 314404
23, 1.53567441459578800e+09, 314404
23, 1.53567441509597898e+09, 314404
23, 1.53567441559616590e+09, 314404
23, 1.53567441609635496e+09, 314404
23, 1.53567441659656811e+09, 314404
23, 1.53567441709675694e+09, 314404
23, 1.53567441759694195e+09, 314404
23, 1.53567441809716392e+09, 345556
23, 1.53567441859739804e+09, 345556
23, 1.53567441909761810e+09, 345556
23, 1.53567441959780598e+09, 345556
23, 1.53567442009799790e+09, 345556
23, 1.53567442059821200e+09, 345556
23, 1.53567442109840393e+09, 345556
23, 1.53567442159858489e+09, 345556
23, 1.53567442209877801e+09, 345556
23, 1.53567442259897208e+09, 357964
23, 1.53567442309920812e+09, 357964
23, 1.53567442359942007e+09, 357964
23, 1.53567442409961605e+09, 357964
23, 1.53567442459982896e+09, 357964
23, 1.53567442510002208e+09, 357964
23, 1.53567442560020399e+09, 357964
23, 1.53567442610039806e+09, 357964
23, 1.53567442660060692e+09, 357964
23, 1.53567442710080600e+09, 357964
23, 1.53567442760103297e+09, 357964
23, 1.53567442810127497e+09, 357964
23, 1.53567442860147595e+09, 357964
23, 1.53567442910168409e+09, 357964
23, 1.53567442960186911e+09, 357964
23, 1.53567443010206103e+09, 357964
23, 1.53567443060225892e+09, 357964
23, 1.53567443110246706e+09, 357964
23, 1.53567443160265303e+09, 357964
23, 1.53567443210287595e+09, 357964
23, 1.53567443260310507e+09, 357964
23, 1.53567443310332108e+09, 357964
23, 1.53567443360350394e+09, 357964
23, 1.53567443410369897e+09, 357964
23, 1.53567443460390592e+09, 357964
23, 1.53567443510409498e+09, 357964
23, 1.53567443560427690e+09, 357964
23, 1.53567443610447192e+09, 357964
23, 1.53567443660468602e+09, 357964
23, 1.53567443710489988e+09, 357964
23, 1.53567443760515499e+09, 357964
23, 1.53567443810538411e+09, 357964
23, 1.53567443860558701e+09, 357964
23, 1.53567443910579610e+09, 357964
23, 1.53567443960598302e+09, 357964
23, 1.53567444010616899e+09, 357964
23, 1.53567444060637093e+09, 357964
23, 1.53567444110658312e+09, 357964
23, 1.53567444160677290e+09, 357964
23, 1.53567444210701990e+09, 357964
23, 1.53567444260724711e+09, 357964
23, 1.53567444310746098e+09, 357964
23, 1.53567444360764599e+09, 357964
23, 1.53567444410785699e+09, 357964
23, 1.53567444460805702e+09, 357964
23, 1.53567444510826612e+09, 357964
23, 1.53567444560845208e+09, 357964
23, 1.53567444610863996e+09, 357964
23, 1.53567444660889506e+09, 265548
24, 1.53567439557239294e+09, 45176
24, 1.53567439608672404e+09, 45200
24, 1.53567439658691692e+09, 45200
24, 1.53567439708710098e+09, 45200
24, 1.53567439758730412e+09, 45200
24, 1.53567439808748603e+09, 45200
24, 1.53567439858768702e+09, 45200
24, 1.53567439908786702e+09, 45200
24, 1.53567439958806109e+09, 72460
24, 1.53567440008827591e+09, 93200
24, 1.53567440058850288e+09, 126704
24, 1.53567440108870912e+09, 126704
24, 1.53567440158890390e+09, 126704
24, 1.53567440208909011e+09, 126704
24, 1.53567440258930302e+09, 126704
24, 1.53567440308948898e+09, 126704
24, 1.53567440358970308e+09, 145608
24, 1.53567440408992600e+09, 273664
24, 1.53567440459014797e+09, 291804
24, 1.53567440509038901e+09, 296292
24, 1.53567440559063196e+09, 296292
24, 1.53567440609082294e+09, 296292
24, 1.53567440659104109e+09, 296292
24, 1.53567440709124398e+09, 296292
24, 1.53567440759145093e+09, 296292
24, 1.53567440809163904e+09, 296292
24, 1.53567440859184098e+09, 329556
24, 1.53567440909206796e+09, 316872
24, 1.53567440959230590e+09, 316872
24, 1.53567441009253693e+09, 316872
24, 1.53567441059275293e+09, 316872
24, 1.53567441109294295e+09, 316872
24, 1.53567441159313989e+09, 316872
24, 1.53567441209333301e+09, 316872
24, 1.53567441259354401e+09, 316872
24, 1.53567441309373307e+09, 316872
24, 1.53567441359392405e+09, 314852
24, 1.53567441409416795e+09, 315116
24, 1.53567441459440804e+09, 315116
24, 1.53567441509459996e+09, 315116
24, 1.53567441559479809e+09, 315116
24, 1.53567441609500504e+09, 315116
24, 1.53567441659521604e+09, 315116
24, 1.53567441709540105e+09, 315116
24, 1.53567441759560800e+09, 315116
24, 1.53567441809579492e+09, 346004
24, 1.53567441859609795e+09, 346004
24, 1.53567441909630990e+09, 346004
24, 1.53567441959649992e+09, 346004
24, 1.53567442009668398e+09, 346004
24, 1.53567442059687090e+09, 346004
24, 1.53567442109705496e+09, 346004
24, 1.53567442159724402e+09, 346004
24, 1.53567442209742689e+09, 346004
24, 1.53567442259761405e+09, 346004
24, 1.53567442309785509e+09, 346004
24, 1.53567442359808707e+09, 346004
24, 1.53567442409827995e+09, 346004
24, 1.53567442459849596e+09, 346004
24, 1.53567442509868002e+09, 346004
24, 1.53567442559888911e+09, 346004
24, 1.53567442609908104e+09, 346004
24, 1.53567442659928107e+09, 346004
24, 1.53567442709946990e+09, 348116
24, 1.53567442759969592e+09, 348116
24, 1.53567442809990907e+09, 348116
24, 1.53567442860011292e+09, 348116
24, 1.53567442910029602e+09, 348116
24, 1.53567442960048199e+09, 348116
24, 1.53567443010066509e+09, 348116
24, 1.53567443060085011e+09, 348116
24, 1.53567443110103297e+09, 348116
24, 1.53567443160122800e+09, 348116
24, 1.53567443210145402e+09, 348116
24, 1.53567443260170698e+09, 348116
24, 1.53567443310189509e+09, 348116
24, 1.53567443360209298e+09, 348116
24, 1.53567443410227895e+09, 348116
24, 1.53567443460249496e+09, 348116
24, 1.53567443510268402e+09, 348116
24, 1.53567443560288191e+09, 348116
24, 1.53567443610307407e+09, 348116
24, 1.53567443660330296e+09, 352340
24, 1.53567443710351801e+09, 352340
24, 1.53567443760376096e+09, 352340
24, 1.53567443810397291e+09, 352340
24, 1.53567443860418296e+09, 352340
24, 1.53567443910436702e+09, 352340
24, 1.53567443960456896e+09, 352340
24, 1.53567444010475206e+09, 352340
24, 1.53567444060495710e+09, 352340
24, 1.53567444110514402e+09, 352340
24, 1.53567444160533190e+09, 352340
24, 1.53567444210556507e+09, 352340
24, 1.53567444260578203e+09, 352340
24, 1.53567444310596895e+09, 352340
24, 1.53567444360615396e+09, 352340
24, 1.53567444410633802e+09, 352340
24, 1.53567444460652709e+09, 352340
24, 1.53567444510671496e+09, 352340
24, 1.53567444560690689e+09, 352340
24, 1.53567444610710192e+09, 352340
24, 1.53567444660734105e+09, 352560
25, 1.53567439557236910e+09, 45196
25, 1.53567439608671999e+09, 45220
25, 1.53567439658691597e+09, 45220
25, 1.53567439708710194e+09, 45220
25, 1.53567439758729506e+09, 45220
25, 1.53567439808747911e+09, 45220
25, 1.53567439858766699e+09, 45220
25, 1.53567439908785009e+09, 45220
25, 1.53567439958804607e+09, 72364
25, 1.53567440008826208e+09, 93080
25, 1.53567440058848000e+09, 126568
25, 1.53567440108868909e+09, 126568
25, 1.53567440158888793e+09, 126568
25, 1.53567440208908296e+09, 126568
25, 1.53567440258927798e+09, 126568
25, 1.53567440308947396e+09, 126568
25, 1.53567440358968210e+09, 145704
25, 1.53567440408991098e+09, 273772
25, 1.53567440459012508e+09, 290420
25, 1.53567440509037089e+09, 292796
25, 1.53567440559060907e+09, 292796
25, 1.53567440609080410e+09, 292796
25, 1.53567440659103203e+09, 292796
25, 1.53567440709122705e+09, 292796
25, 1.53567440759144306e+09, 292796
25, 1.53567440809163690e+09, 292796
25, 1.53567440859185004e+09, 326060
25, 1.53567440909207106e+09, 304968
25, 1.53567440959232998e+09, 305232
25, 1.53567441009258294e+09, 305232
25, 1.53567441059278989e+09, 305232
25, 1.53567441109300208e+09, 305232
25, 1.53567441159320307e+09, 305232
25, 1.53567441209341908e+09, 305232
25, 1.53567441259361792e+09, 305232
25, 1.53567441309383607e+09, 305232
25, 1.53567441359402299e+09, 311324
25, 1.53567441409425902e+09, 311324
25, 1.53567441459449100e+09, 311324
25, 1.53567441509470105e+09, 311324
25, 1.53567441559489894e+09, 311324
25, 1.53567441609510899e+09, 311324
25, 1.53567441659531212e+09, 311324
25, 1.53567441709554005e+09, 311324
25, 1.53567441759573603e+09, 311324
25, 1.53567441809683895e+09, 342212
25, 1.53567441859706402e+09, 342476
25, 1.53567441909730792e+09, 342476
25, 1.53567441959752297e+09, 342476
25, 1.53567442009771991e+09, 342476
25, 1.53567442059793496e+09, 342476
25, 1.53567442109812999e+09, 342476
25, 1.53567442159833908e+09, 342476
25, 1.53567442209853411e+09, 342476
25, 1.53567442259872603e+09, 342476
25, 1.53567442309899402e+09, 342476
25, 1.53567442359922004e+09, 342476
25, 1.53567442409943700e+09, 342476
25, 1.53567442459964490e+09, 342476
25, 1.53567442509985495e+09, 342476
25, 1.53567442560005093e+09, 342476
25, 1.53567442610026598e+09, 342476
25, 1.53567442660047007e+09, 342476
25, 1.53567442710069108e+09, 342476
25, 1.53567442760092211e+09, 342476
25, 1.53567442810116696e+09, 342476
25, 1.53567442860137010e+09, 342476
25, 1.53567442910160208e+09, 342476
25, 1.53567442960181594e+09, 342476
25, 1.53567443010201192e+09, 342476
25, 1.53567443060222697e+09, 342476
25, 1.53567443110241699e+09, 342476
25, 1.53567443160262704e+09, 342476
25, 1.53567443210285807e+09, 342740
25, 1.53567443260309505e+09, 342740
25, 1.53567443310331297e+09, 342740
25, 1.53567443360351396e+09, 342740
25, 1.53567443410372710e+09, 342740
25, 1.53567443460392499e+09, 342740
25, 1.53567443510413504e+09, 342740
25, 1.53567443560433507e+09, 342740
25, 1.53567443610454988e+09, 342740
25, 1.53567443660475612e+09, 342740
25, 1.53567443710540795e+09, 344588
25, 1.53567443760564399e+09, 344852
25, 1.53567443810588503e+09, 344852
25, 1.53567443860608792e+09, 344852
25, 1.53567443910630012e+09, 344852
25, 1.53567443960651994e+09, 344852
25, 1.53567444010673094e+09, 344852
25, 1.53567444060693192e+09, 344852
25, 1.53567444110713792e+09, 344852
25, 1.53567444160894608e+09, 344852
25, 1.53567444210919094e+09, 344852
25, 1.53567444260942101e+09, 344852
25, 1.53567444310963798e+09, 344852
25, 1.53567444360984206e+09, 344852
25, 1.53567444411006594e+09, 344852
25, 1.53567444461026692e+09, 344852
25, 1.53567444511047697e+09, 344852
25, 1.53567444561067510e+09, 344852
25, 1.53567444611086798e+09, 344852
25, 1.53567444661111808e+09, 235980
26, 1.53567439557240701e+09, 45236
26, 1.53567439608676410e+09, 45260
26, 1.53567439658695889e+09, 45260
26, 1.53567439708714294e+09, 45260
26, 1.53567439758734703e+09, 45260
26, 1.53567439808752894e+09, 45260
26, 1.53567439858773088e+09, 45260
26, 1.53567439908791208e+09, 45260
26, 1.53567439958810592e+09, 72468
26, 1.53567440008832693e+09, 93200
26, 1.53567440058855104e+09, 126688
26, 1.53567440108875990e+09, 126688
26, 1.53567440158895397e+09, 126688
26, 1.53567440208914089e+09, 126688
26, 1.53567440258935404e+09, 126688
26, 1.53567440308954191e+09, 126688
26, 1.53567440358975196e+09, 145628
26, 1.53567440408997393e+09, 273616
26, 1.53567440459019399e+09, 291308
26, 1.53567440509047604e+09, 296060
26, 1.53567440559071493e+09, 296060
26, 1.53567440609090900e+09, 296060
26, 1.53567440659109592e+09, 296060
26, 1.53567440709128594e+09, 296060
26, 1.53567440759146810e+09, 296060
26, 1.53567440809165907e+09, 296060
26, 1.53567440859184289e+09, 329324
26, 1.53567440909206295e+09, 316628
26, 1.53567440959230399e+09, 316628
26, 1.53567441009253597e+09, 316628
26, 1.53567441059272695e+09, 316628
26, 1.53567441109291911e+09, 316628
26, 1.53567441159310198e+09, 316628
26, 1.53567441209329104e+09, 316628
26, 1.53567441259348011e+09, 316628
26, 1.53567441309367299e+09, 316628
26, 1.53567441359387994e+09, 314584
26, 1.53567441409412098e+09, 314584
26, 1.53567441459433389e+09, 314584
26, 1.53567441509452891e+09, 314584
26, 1.53567441559471297e+09, 314584
26, 1.53567441609490609e+09, 314584
26, 1.53567441659508705e+09, 314584
26, 1.53567441709529400e+09, 314584
26, 1.53567441759547591e+09, 314584
26, 1.53567441809574604e+09, 345736
26, 1.53567441859598708e+09, 345736
26, 1.53567441909620500e+09, 345736
26, 1.53567441959639096e+09, 345736
26, 1.53567442009658194e+09, 345736
26, 1.53567442059676409e+09, 345736
26, 1.53567442109695506e+09, 345736
26, 1.53567442159713697e+09, 345736
26, 1.53567442209732795e+09, 345736
26, 1.53567442259751511e+09, 358144
26, 1.53567442309775090e+09, 358144
26, 1.53567442359797311e+09, 358144
26, 1.53567442409817100e+09, 358144
26, 1.53567442459839392e+09, 358144
26, 1.53567442509858704e+09, 358144
26, 1.53567442559876990e+09, 358144
26, 1.53567442609897399e+09, 358144
26, 1.53567442659916091e+09, 358144
26, 1.53567442709935808e+09, 358144
26, 1.53567442759958410e+09, 358144
26, 1.53567442809979796e+09, 358144
26, 1.53567442859998798e+09, 358144
26, 1.53567442910017991e+09, 358144
26, 1.53567442960036302e+09, 358144
26, 1.53567443010055399e+09, 358144
26, 1.53567443060073709e+09, 358144
26, 1.53567443110092711e+09, 358144
26, 1.53567443160112906e+09, 358144
26, 1.53567443210135293e+09, 358144
26, 1.53567443260158896e+09, 358144
26, 1.53567443310178590e+09, 358144
26, 1.53567443360197091e+09, 358144
26, 1.53567443410216403e+09, 358144
26, 1.53567443460235190e+09, 358144
26, 1.53567443510254908e+09, 358144
26, 1.53567443560273194e+09, 358144
26, 1.53567443610292506e+09, 358144
26, 1.53567443660311699e+09, 360256
26, 1.53567443710333204e+09, 360256
26, 1.53567443760356212e+09, 360256
26, 1.53567443810378098e+09, 360256
26, 1.53567443860396791e+09, 360256
26, 1.53567443910416007e+09, 360256
26, 1.53567443960434699e+09, 360256
26, 1.53567444010453796e+09, 360256
26, 1.53567444060472107e+09, 360256
26, 1.53567444110491610e+09, 360256
26, 1.53567444160510612e+09, 360256
26, 1.53567444210538006e+09, 360256
26, 1.53567444260559201e+09, 360256
26, 1.53567444310578704e+09, 360256
26, 1.53567444360597205e+09, 360256
26, 1.53567444410616398e+09, 360256
26, 1.53567444460635090e+09, 360256
26, 1.53567444510654593e+09, 360256
26, 1.53567444560673308e+09, 360256
26, 1.53567444610692811e+09, 360256
26, 1.53567444660716796e+09, 263836
27, 1.53567439557236195e+09, 45176
27, 1.53567439608671904e+09, 45200
27, 1.53567439658691406e+09, 45200
27, 1.53567439708709908e+09, 45200
27, 1.53567439758729196e+09, 45200
27, 1.53567439808747506e+09, 45200
27, 1.53567439858766198e+09, 45200
27, 1.53567439908784389e+09, 45200
27, 1.53567439958802104e+09, 72344
27, 1.53567440008824801e+09, 93072
27, 1.53567440058847904e+09, 126576
27, 1.53567440108868790e+09, 126576
27, 1.53567440158888698e+09, 126576
27, 1.53567440208908200e+09, 126576
27, 1.53567440258927798e+09, 126576
27, 1.53567440308947301e+09, 126576
27, 1.53567440358968091e+09, 145604
27, 1.53567440408990693e+09, 273672
27, 1.53567440459012508e+09, 290316
27, 1.53567440509034896e+09, 292428
27, 1.53567440559059811e+09, 292428
27, 1.53567440609079289e+09, 292428
27, 1.53567440659101892e+09, 292428
27, 1.53567440709121490e+09, 292428
27, 1.53567440759142900e+09, 292428
27, 1.53567440809162498e+09, 292428
27, 1.53567440859183788e+09, 325692
27, 1.53567440909207201e+09, 304720
27, 1.53567440959231305e+09, 304984
27, 1.53567441009254694e+09, 304984
27, 1.53567441059276509e+09, 304984
27, 1.53567441109295797e+09, 304984
27, 1.53567441159317398e+09, 304984
27, 1.53567441209336996e+09, 304984
27, 1.53567441259357905e+09, 304984
27, 1.53567441309377408e+09, 304984
27, 1.53567441359520197e+09, 311068
27, 1.53567441409543300e+09, 311068
27, 1.53567441459566689e+09, 311068
27, 1.53567441509586191e+09, 311068
27, 1.53567441559606290e+09, 311068
27, 1.53567441609625506e+09, 311068
27, 1.53567441659646010e+09, 311068
27, 1.53567441709665203e+09, 311068
27, 1.53567441759685206e+09, 311068
27, 1.53567441809703708e+09, 342220
27, 1.53567441859727097e+09, 342220
27, 1.53567441909749699e+09, 342220
27, 1.53567441959771299e+09, 342220
27, 1.53567442009790993e+09, 342220
27, 1.53567442059812403e+09, 342220
27, 1.53567442109832001e+09, 342220
27, 1.53567442159852910e+09, 342220
27, 1.53567442209873891e+09, 342220
27, 1.53567442259891200e+09, 342220
27, 1.53567442309916091e+09, 342220
27, 1.53567442359938693e+09, 342220
27, 1.53567442409958196e+09, 342220
27, 1.53567442459979510e+09, 342220
27, 1.53567442509999299e+09, 342220
27, 1.53567442560019112e+09, 342220
27, 1.53567442610038805e+09, 342220
27, 1.53567442660059309e+09, 342220
27, 1.53567442710079694e+09, 342220
27, 1.53567442760102701e+09, 342220
27, 1.53567442810125399e+09, 342220
27, 1.53567442860146689e+09, 342220
27, 1.53567442910166001e+09, 342220
27, 1.53567442960187197e+09, 342220
27, 1.53567443010206890e+09, 342220
27, 1.53567443060228205e+09, 342220
27, 1.53567443110247302e+09, 342220
27, 1.53567443160268497e+09, 344332
27, 1.53567443210290790e+09, 344332
27, 1.53567443260313797e+09, 344332
27, 1.53567443310333896e+09, 344332
27, 1.53567443360354090e+09, 344332
27, 1.53567443410373807e+09, 344332
27, 1.53567443460393691e+09, 344332
27, 1.53567443510413003e+09, 344332
27, 1.53567443560433197e+09, 344332
27, 1.53567443610453010e+09, 344332
27, 1.53567443660473895e+09, 344332
27, 1.53567443710495305e+09, 344332
27, 1.53567443760519910e+09, 344332
27, 1.53567443810542893e+09, 344332
27, 1.53567443860564303e+09, 344332
27, 1.53567443910583591e+09, 344332
27, 1.53567443960604692e+09, 344332
27, 1.53567444010623789e+09, 344332
27, 1.53567444060645294e+09, 344332
27, 1.53567444110666394e+09, 344332
27, 1.53567444160685611e+09, 315508
27, 1.53567444210710192e+09, 315508
27, 1.53567444260734200e+09, 315508
27, 1.53567444310754299e+09, 315508
27, 1.53567444360775709e+09, 315508
27, 1.53567444410795403e+09, 315508
27, 1.53567444460816312e+09, 315508
27, 1.53567444510835910e+09, 315508
27, 1.53567444560857201e+09, 315508
27, 1.53567444610876107e+09, 340324
27, 1.53567444660901499e+09, 255936
28, 1.53567439557240295e+09, 45128
28, 1.53567439608672404e+09, 45152
28, 1.53567439658691692e+09, 45152
28, 1.53567439708710098e+09, 45152
28, 1.53567439758730197e+09, 45152
28, 1.53567439808748198e+09, 45152
28, 1.53567439858768201e+09, 45152
28, 1.53567439908786201e+09, 45152
28, 1.53567439958806705e+09, 72396
28, 1.53567440008828211e+09, 92852
28, 1.53567440058849692e+09, 126620
28, 1.53567440108870006e+09, 126620
28, 1.53567440158890510e+09, 126620
28, 1.53567440208908892e+09, 126620
28, 1.53567440258929801e+09, 126620
28, 1.53567440308948207e+09, 126620
28, 1.53567440358967996e+09, 144548
28, 1.53567440408990097e+09, 272832
28, 1.53567440459012008e+09, 291572
28, 1.53567440509035206e+09, 296060
28, 1.53567440559056997e+09, 296060
28, 1.53567440609076190e+09, 296060
28, 1.53567440659095001e+09, 296060
28, 1.53567440709116793e+09, 296060
28, 1.53567440759135389e+09, 296060
28, 1.53567440809154105e+09, 296060
28, 1.53567440859173012e+09, 329324
28, 1.53567440909195399e+09, 316616
28, 1.53567440959220099e+09, 316616
28, 1.53567441009243011e+09, 316616
28, 1.53567441059262705e+09, 316616
28, 1.53567441109281707e+09, 316616
28, 1.53567441159300399e+09, 316616
28, 1.53567441209319496e+09, 316616
28, 1.53567441259338498e+09, 316616
28, 1.53567441309357309e+09, 316616
28, 1.53567441359377909e+09, 314560
28, 1.53567441409401608e+09, 314824
28, 1.53567441459425092e+09, 314824
28, 1.53567441509444404e+09, 314824
28, 1.53567441559464097e+09, 314824
28, 1.53567441609482908e+09, 314824
28, 1.53567441659504390e+09, 314824
28, 1.53567441709523606e+09, 314824
28, 1.53567441759544206e+09, 314824
28, 1.53567441809562612e+09, 345712
28, 1.53567441859586811e+09, 345712
28, 1.53567441909608412e+09, 345712
28, 1.53567441959627509e+09, 345712
28, 1.53567442009646392e+09, 345712
28, 1.53567442059664989e+09, 345712
28, 1.53567442109683800e+09, 345712
28, 1.53567442159702396e+09, 345712
28, 1.53567442209721088e+09, 345712
28, 1.53567442259740996e+09, 358120
28, 1.53567442309765196e+09, 358120
28, 1.53567442359789205e+09, 358120
