# rank, name, start time, end time, delta
24, "CatalystAnalysisAdaptor::Execute", 1.53567444119825506e+09, 1.53567444181412411e+09, 6.15869045257568359e-01
24, "oscillators::bridge::release-data", 1.53567444181412911e+09, 1.53567444181413507e+09, 5.96046447753906250e-06
24, "timestep: 9 time: 9", 1.53567444181416893e+09, 1.53567444630395293e+09, 4.48978400230407715e+00
24, "oscillators::advance", 1.53567444181416988e+09, 1.53567444557204795e+09, 3.75787806510925293e+00
24, "oscillators::move_particles", 1.53567444557204890e+09, 1.53567444557205296e+09, 4.05311584472656250e-06
24, "oscillators::master.exchange", 1.53567444557205296e+09, 1.53567444567219210e+09, 1.00139141082763672e-01
24, "oscillators::handle_incoming_particles", 1.53567444567219305e+09, 1.53567444567219710e+09, 4.05311584472656250e-06
24, "oscillators::analysis", 1.53567444567219806e+09, 1.53567444630393100e+09, 6.31732940673828125e-01
24, "oscillators::bridge::analyze", 1.53567444567220497e+09, 1.53567444630392289e+09, 6.31717920303344727e-01
24, "ConfigurableAnalysis::Execute", 1.53567444567220592e+09, 1.53567444567220592e+09, 0.00000000000000000e+00
24, "CatalystAnalysisAdaptor::0::Execute", 1.53567444567220712e+09, 1.53567444630392098e+09, 6.31713867187500000e-01
24, "CatalystAnalysisAdaptor::Execute", 1.53567444567220807e+09, 1.53567444630391908e+09, 6.31711006164550781e-01
24, "oscillators::bridge::release-data", 1.53567444630392504e+09, 1.53567444630393004e+09, 5.00679016113281250e-06
24, "oscillators::finalize", 1.53567444646716905e+09, 1.53567444662281609e+09, 1.55647039413452148e-01
24, "oscillators::bridge::finalize", 1.53567444646717000e+09, 1.53567444662281394e+09, 1.55643939971923828e-01
24, "ConfigurableAnalysis::Finalize", 1.53567444646717095e+09, 1.53567444646717095e+09, 0.00000000000000000e+00
24, "CatalystAnalysisAdaptor::0::Finalize", 1.53567444646717191e+09, 1.53567444662276292e+09, 1.55591011047363281e-01
24, "CatalystAnalysisAdaptor::Finalize", 1.53567444646717310e+09, 1.53567444662276196e+09, 1.55588865280151367e-01
25, "oscillators::initialize", 1.53567439557236409e+09, 1.53567439942098808e+09, 3.84862399101257324e+00
25, "oscillators::analysis::initialize", 1.53567439942098904e+09, 1.53567440045263410e+09, 1.03164505958557129e+00
25, "oscillators::bridge::initialize", 1.53567439942099094e+09, 1.53567440045263195e+09, 1.03164100646972656e+00
25, "ConfigurableAnalysis::Initialize", 1.53567439942146897e+09, 1.53567439942146993e+09, 9.53674316406250000e-07
25, "CatalystAnalysisAdaptor::Initialize", 1.53567439943808699e+09, 1.53567439959772491e+09, 1.59637928009033203e-01
25, "CatalystAnalysisAdaptor::0::Initialize", 1.53567439959773302e+09, 1.53567439959773397e+09, 9.53674316406250000e-07
25, "timestep: 0 time: 0", 1.53567440045265388e+09, 1.53567440459626603e+09, 4.14361214637756348e+00
25, "oscillators::advance", 1.53567440045265388e+09, 1.53567440342502809e+09, 2.97237420082092285e+00
25, "oscillators::move_particles", 1.53567440342502904e+09, 1.53567440342503190e+09, 2.86102294921875000e-06
25, "oscillators::master.exchange", 1.53567440342503190e+09, 1.53567440344439912e+09, 1.93672180175781250e-02
25, "oscillators::handle_incoming_particles", 1.53567440344439912e+09, 1.53567440344440603e+09, 6.91413879394531250e-06
25, "oscillators::analysis", 1.53567440344440603e+09, 1.53567440459624791e+09, 1.15184187889099121e+00
25, "oscillators::bridge::analyze", 1.53567440344443989e+09, 1.53567440459624100e+09, 1.15180110931396484e+00
25, "ConfigurableAnalysis::Execute", 1.53567440344444108e+09, 1.53567440344444108e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567440344444203e+09, 1.53567440459623909e+09, 1.15179705619812012e+00
25, "CatalystAnalysisAdaptor::Execute", 1.53567440344444394e+09, 1.53567440459623790e+09, 1.15179395675659180e+00
25, "oscillators::bridge::release-data", 1.53567440459624290e+09, 1.53567440459624696e+09, 4.05311584472656250e-06
25, "timestep: 1 time: 1", 1.53567440459627104e+09, 1.53567440924592900e+09, 4.64965796470642090e+00
25, "oscillators::advance", 1.53567440459627199e+09, 1.53567440846772099e+09, 3.87144899368286133e+00
25, "oscillators::move_particles", 1.53567440846772289e+09, 1.53567440846772695e+09, 4.05311584472656250e-06
25, "oscillators::master.exchange", 1.53567440846772695e+09, 1.53567440848238897e+09, 1.46620273590087891e-02
25, "oscillators::handle_incoming_particles", 1.53567440848238897e+09, 1.53567440848239398e+09, 5.00679016113281250e-06
25, "oscillators::analysis", 1.53567440848239398e+09, 1.53567440924591208e+09, 7.63518095016479492e-01
25, "oscillators::bridge::analyze", 1.53567440848240089e+09, 1.53567440924590492e+09, 7.63504028320312500e-01
25, "ConfigurableAnalysis::Execute", 1.53567440848240209e+09, 1.53567440848240304e+09, 9.53674316406250000e-07
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567440848240399e+09, 1.53567440924590397e+09, 7.63499975204467773e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567440848240495e+09, 1.53567440924590302e+09, 7.63498067855834961e-01
25, "oscillators::bridge::release-data", 1.53567440924590707e+09, 1.53567440924591088e+09, 3.81469726562500000e-06
25, "timestep: 2 time: 2", 1.53567440924593401e+09, 1.53567441381245589e+09, 4.56652188301086426e+00
25, "oscillators::advance", 1.53567440924593401e+09, 1.53567441317710495e+09, 3.93117094039916992e+00
25, "oscillators::move_particles", 1.53567441317710710e+09, 1.53567441317711091e+09, 3.81469726562500000e-06
25, "oscillators::master.exchange", 1.53567441317711091e+09, 1.53567441317719197e+09, 8.10623168945312500e-05
25, "oscillators::handle_incoming_particles", 1.53567441317719197e+09, 1.53567441317719603e+09, 4.05311584472656250e-06
25, "oscillators::analysis", 1.53567441317719698e+09, 1.53567441381243992e+09, 6.35242938995361328e-01
25, "oscillators::bridge::analyze", 1.53567441317720294e+09, 1.53567441381243300e+09, 6.35230064392089844e-01
25, "ConfigurableAnalysis::Execute", 1.53567441317720389e+09, 1.53567441317720389e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567441317720509e+09, 1.53567441381243110e+09, 6.35226011276245117e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567441317720604e+09, 1.53567441381242990e+09, 6.35223865509033203e-01
25, "oscillators::bridge::release-data", 1.53567441381243491e+09, 1.53567441381243896e+09, 4.05311584472656250e-06
25, "timestep: 3 time: 3", 1.53567441381246209e+09, 1.53567441839563298e+09, 4.58317089080810547e+00
25, "oscillators::advance", 1.53567441381246209e+09, 1.53567441777701592e+09, 3.96455383300781250e+00
25, "oscillators::move_particles", 1.53567441777701807e+09, 1.53567441777702093e+09, 2.86102294921875000e-06
25, "oscillators::master.exchange", 1.53567441777702093e+09, 1.53567441777708793e+09, 6.69956207275390625e-05
25, "oscillators::handle_incoming_particles", 1.53567441777708912e+09, 1.53567441777709293e+09, 3.81469726562500000e-06
25, "oscillators::analysis", 1.53567441777709293e+09, 1.53567441839561605e+09, 6.18523120880126953e-01
25, "oscillators::bridge::analyze", 1.53567441777709794e+09, 1.53567441839560890e+09, 6.18510961532592773e-01
25, "ConfigurableAnalysis::Execute", 1.53567441777709794e+09, 1.53567441777709889e+09, 9.53674316406250000e-07
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567441777710009e+09, 1.53567441839560795e+09, 6.18507862091064453e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567441777710104e+09, 1.53567441839560699e+09, 6.18505954742431641e-01
25, "oscillators::bridge::release-data", 1.53567441839561105e+09, 1.53567441839561510e+09, 4.05311584472656250e-06
25, "timestep: 4 time: 4", 1.53567441839563990e+09, 1.53567442290699506e+09, 4.51135516166687012e+00
25, "oscillators::advance", 1.53567441839564109e+09, 1.53567442229050994e+09, 3.89486885070800781e+00
25, "oscillators::move_particles", 1.53567442229051089e+09, 1.53567442229051495e+09, 4.05311584472656250e-06
25, "oscillators::master.exchange", 1.53567442229051495e+09, 1.53567442229058003e+09, 6.50882720947265625e-05
25, "oscillators::handle_incoming_particles", 1.53567442229058099e+09, 1.53567442229058504e+09, 4.05311584472656250e-06
25, "oscillators::analysis", 1.53567442229058504e+09, 1.53567442290697098e+09, 6.16385936737060547e-01
25, "oscillators::bridge::analyze", 1.53567442229059005e+09, 1.53567442290696192e+09, 6.16371870040893555e-01
25, "ConfigurableAnalysis::Execute", 1.53567442229059100e+09, 1.53567442229059100e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567442229059291e+09, 1.53567442290696096e+09, 6.16368055343627930e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567442229059291e+09, 1.53567442290695906e+09, 6.16366147994995117e-01
25, "oscillators::bridge::release-data", 1.53567442290696502e+09, 1.53567442290697002e+09, 5.00679016113281250e-06
25, "timestep: 5 time: 5", 1.53567442290700102e+09, 1.53567442748110199e+09, 4.57410097122192383e+00
25, "oscillators::advance", 1.53567442290700102e+09, 1.53567442687958002e+09, 3.97257900238037109e+00
25, "oscillators::move_particles", 1.53567442687958097e+09, 1.53567442687958503e+09, 4.05311584472656250e-06
25, "oscillators::master.exchange", 1.53567442687958503e+09, 1.53567442687965989e+09, 7.48634338378906250e-05
25, "oscillators::handle_incoming_particles", 1.53567442687966108e+09, 1.53567442687966490e+09, 3.81469726562500000e-06
25, "oscillators::analysis", 1.53567442687966490e+09, 1.53567442748107505e+09, 6.01410150527954102e-01
25, "oscillators::bridge::analyze", 1.53567442687967205e+09, 1.53567442748106503e+09, 6.01392984390258789e-01
25, "ConfigurableAnalysis::Execute", 1.53567442687967300e+09, 1.53567442687967300e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567442687967396e+09, 1.53567442748106408e+09, 6.01390123367309570e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567442687967491e+09, 1.53567442748106098e+09, 6.01386070251464844e-01
25, "oscillators::bridge::release-data", 1.53567442748106790e+09, 1.53567442748107409e+09, 6.19888305664062500e-06
25, "timestep: 6 time: 6", 1.53567442748110890e+09, 1.53567443201579595e+09, 4.53468704223632812e+00
25, "oscillators::advance", 1.53567442748111010e+09, 1.53567443139987898e+09, 3.91876888275146484e+00
25, "oscillators::move_particles", 1.53567443139988089e+09, 1.53567443139988399e+09, 3.09944152832031250e-06
25, "oscillators::master.exchange", 1.53567443139988399e+09, 1.53567443140614510e+09, 6.26111030578613281e-03
25, "oscillators::handle_incoming_particles", 1.53567443140614605e+09, 1.53567443140619802e+09, 5.19752502441406250e-05
25, "oscillators::analysis", 1.53567443140619898e+09, 1.53567443201576900e+09, 6.09570026397705078e-01
25, "oscillators::bridge::analyze", 1.53567443140620494e+09, 1.53567443201575899e+09, 6.09554052352905273e-01
25, "ConfigurableAnalysis::Execute", 1.53567443140620589e+09, 1.53567443140620589e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567443140620708e+09, 1.53567443201575589e+09, 6.09548807144165039e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567443140620804e+09, 1.53567443201575494e+09, 6.09546899795532227e-01
25, "oscillators::bridge::release-data", 1.53567443201576090e+09, 1.53567443201576805e+09, 7.15255737304687500e-06
25, "timestep: 7 time: 7", 1.53567443201580191e+09, 1.53567443712142205e+09, 5.10562014579772949e+00
25, "oscillators::advance", 1.53567443201580191e+09, 1.53567443651220202e+09, 4.49640011787414551e+00
25, "oscillators::move_particles", 1.53567443651220393e+09, 1.53567443651220703e+09, 3.09944152832031250e-06
25, "oscillators::master.exchange", 1.53567443651220703e+09, 1.53567443651228595e+09, 7.89165496826171875e-05
25, "oscillators::handle_incoming_particles", 1.53567443651228595e+09, 1.53567443651229095e+09, 5.00679016113281250e-06
25, "oscillators::analysis", 1.53567443651229095e+09, 1.53567443712140608e+09, 6.09115123748779297e-01
25, "oscillators::bridge::analyze", 1.53567443651229811e+09, 1.53567443712139511e+09, 6.09097003936767578e-01
25, "ConfigurableAnalysis::Execute", 1.53567443651229906e+09, 1.53567443651229906e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567443651230001e+09, 1.53567443712139297e+09, 6.09092950820922852e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567443651230192e+09, 1.53567443712139201e+09, 6.09090089797973633e-01
25, "oscillators::bridge::release-data", 1.53567443712139702e+09, 1.53567443712140107e+09, 4.05311584472656250e-06
25, "timestep: 8 time: 8", 1.53567443712142992e+09, 1.53567444181415892e+09, 4.69272899627685547e+00
25, "oscillators::advance", 1.53567443712142992e+09, 1.53567444119817090e+09, 4.07674098014831543e+00
25, "oscillators::move_particles", 1.53567444119817209e+09, 1.53567444119817495e+09, 2.86102294921875000e-06
25, "oscillators::master.exchange", 1.53567444119817495e+09, 1.53567444119824100e+09, 6.60419464111328125e-05
25, "oscillators::handle_incoming_particles", 1.53567444119824100e+09, 1.53567444119824600e+09, 5.00679016113281250e-06
25, "oscillators::analysis", 1.53567444119824600e+09, 1.53567444181413603e+09, 6.15890026092529297e-01
25, "oscillators::bridge::analyze", 1.53567444119825006e+09, 1.53567444181412411e+09, 6.15874052047729492e-01
25, "ConfigurableAnalysis::Execute", 1.53567444119825101e+09, 1.53567444119825101e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567444119825196e+09, 1.53567444181412292e+09, 6.15870952606201172e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567444119825292e+09, 1.53567444181412101e+09, 6.15868091583251953e-01
25, "oscillators::bridge::release-data", 1.53567444181412792e+09, 1.53567444181413507e+09, 7.15255737304687500e-06
25, "timestep: 9 time: 9", 1.53567444181416607e+09, 1.53567444630398798e+09, 4.48982191085815430e+00
25, "oscillators::advance", 1.53567444181416607e+09, 1.53567444567211199e+09, 3.85794591903686523e+00
25, "oscillators::move_particles", 1.53567444567211294e+09, 1.53567444567211699e+09, 4.05311584472656250e-06
25, "oscillators::master.exchange", 1.53567444567211699e+09, 1.53567444567219210e+09, 7.51018524169921875e-05
25, "oscillators::handle_incoming_particles", 1.53567444567219210e+09, 1.53567444567219591e+09, 3.81469726562500000e-06
25, "oscillators::analysis", 1.53567444567219591e+09, 1.53567444630396700e+09, 6.31771087646484375e-01
25, "oscillators::bridge::analyze", 1.53567444567220211e+09, 1.53567444630395794e+09, 6.31755828857421875e-01
25, "ConfigurableAnalysis::Execute", 1.53567444567220306e+09, 1.53567444567220306e+09, 0.00000000000000000e+00
25, "CatalystAnalysisAdaptor::0::Execute", 1.53567444567220402e+09, 1.53567444630395603e+09, 6.31752014160156250e-01
25, "CatalystAnalysisAdaptor::Execute", 1.53567444567220497e+09, 1.53567444630395389e+09, 6.31748914718627930e-01
25, "oscillators::bridge::release-data", 1.53567444630396008e+09, 1.53567444630396509e+09, 5.00679016113281250e-06
25, "oscillators::finalize", 1.53567444646716809e+09, 1.53567444662600398e+09, 1.58835887908935547e-01
25, "oscillators::bridge::finalize", 1.53567444646716905e+09, 1.53567444662600207e+09, 1.58833026885986328e-01
25, "ConfigurableAnalysis::Finalize", 1.53567444646716905e+09, 1.53567444646717000e+09, 9.53674316406250000e-07
25, "CatalystAnalysisAdaptor::0::Finalize", 1.53567444646717095e+09, 1.53567444662595606e+09, 1.58785104751586914e-01
25, "CatalystAnalysisAdaptor::Finalize", 1.53567444646717191e+09, 1.53567444662595510e+09, 1.58783197402954102e-01
26, "oscillators::initialize", 1.53567439557240105e+09, 1.53567439942096710e+09, 3.84856605529785156e+00
26, "oscillators::analysis::initialize", 1.53567439942096806e+09, 1.53567440045061207e+09, 1.02964401245117188e+00
26, "oscillators::bridge::initialize", 1.53567439942096996e+09, 1.53567440045060992e+09, 1.02963995933532715e+00
26, "ConfigurableAnalysis::Initialize", 1.53567439942147207e+09, 1.53567439942147207e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::Initialize", 1.53567439943808699e+09, 1.53567439959770203e+09, 1.59615039825439453e-01
26, "CatalystAnalysisAdaptor::0::Initialize", 1.53567439959770989e+09, 1.53567439959771109e+09, 1.19209289550781250e-06
26, "timestep: 0 time: 0", 1.53567440045062995e+09, 1.53567440459945202e+09, 4.14882206916809082e+00
26, "oscillators::advance", 1.53567440045063090e+09, 1.53567440341881990e+09, 2.96818900108337402e+00
26, "oscillators::move_particles", 1.53567440341882110e+09, 1.53567440341882396e+09, 2.86102294921875000e-06
26, "oscillators::master.exchange", 1.53567440341882396e+09, 1.53567440344439912e+09, 2.55751609802246094e-02
26, "oscillators::handle_incoming_particles", 1.53567440344439912e+09, 1.53567440344440603e+09, 6.91413879394531250e-06
26, "oscillators::analysis", 1.53567440344440603e+09, 1.53567440459943604e+09, 1.15503001213073730e+00
26, "oscillators::bridge::analyze", 1.53567440344447899e+09, 1.53567440459943008e+09, 1.15495109558105469e+00
26, "ConfigurableAnalysis::Execute", 1.53567440344447994e+09, 1.53567440344447994e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567440344448090e+09, 1.53567440459942794e+09, 1.15494704246520996e+00
26, "CatalystAnalysisAdaptor::Execute", 1.53567440344448400e+09, 1.53567440459942698e+09, 1.15494298934936523e+00
26, "oscillators::bridge::release-data", 1.53567440459943199e+09, 1.53567440459943509e+09, 3.09944152832031250e-06
26, "timestep: 1 time: 1", 1.53567440459945703e+09, 1.53567440924592495e+09, 4.64646792411804199e+00
26, "oscillators::advance", 1.53567440459945703e+09, 1.53567440842452598e+09, 3.82506895065307617e+00
26, "oscillators::move_particles", 1.53567440842452693e+09, 1.53567440842453098e+09, 4.05311584472656250e-06
26, "oscillators::master.exchange", 1.53567440842453194e+09, 1.53567440848238802e+09, 5.78560829162597656e-02
26, "oscillators::handle_incoming_particles", 1.53567440848238897e+09, 1.53567440848239303e+09, 4.05311584472656250e-06
26, "oscillators::analysis", 1.53567440848239398e+09, 1.53567440924590993e+09, 7.63515949249267578e-01
26, "oscillators::bridge::analyze", 1.53567440848240089e+09, 1.53567440924590302e+09, 7.63502120971679688e-01
26, "ConfigurableAnalysis::Execute", 1.53567440848240089e+09, 1.53567440848240209e+09, 1.19209289550781250e-06
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567440848240304e+09, 1.53567440924590206e+09, 7.63499021530151367e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567440848240399e+09, 1.53567440924590111e+09, 7.63497114181518555e-01
26, "oscillators::bridge::release-data", 1.53567440924590492e+09, 1.53567440924590898e+09, 4.05311584472656250e-06
26, "timestep: 2 time: 2", 1.53567440924592996e+09, 1.53567441381191993e+09, 4.56598997116088867e+00
26, "oscillators::advance", 1.53567440924593091e+09, 1.53567441312861109e+09, 3.88268017768859863e+00
26, "oscillators::move_particles", 1.53567441312861300e+09, 1.53567441312861705e+09, 4.05311584472656250e-06
26, "oscillators::master.exchange", 1.53567441312861705e+09, 1.53567441317719197e+09, 4.85749244689941406e-02
26, "oscillators::handle_incoming_particles", 1.53567441317719197e+09, 1.53567441317719698e+09, 5.00679016113281250e-06
26, "oscillators::analysis", 1.53567441317719698e+09, 1.53567441381189704e+09, 6.34700059890747070e-01
26, "oscillators::bridge::analyze", 1.53567441317720509e+09, 1.53567441381188703e+09, 6.34681940078735352e-01
26, "ConfigurableAnalysis::Execute", 1.53567441317720509e+09, 1.53567441317720604e+09, 9.53674316406250000e-07
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567441317720699e+09, 1.53567441381188607e+09, 6.34679079055786133e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567441317720795e+09, 1.53567441381188393e+09, 6.34675979614257812e-01
26, "oscillators::bridge::release-data", 1.53567441381188989e+09, 1.53567441381189489e+09, 5.00679016113281250e-06
26, "timestep: 3 time: 3", 1.53567441381192493e+09, 1.53567441839495707e+09, 4.58303213119506836e+00
26, "oscillators::advance", 1.53567441381192493e+09, 1.53567441771552801e+09, 3.90360307693481445e+00
26, "oscillators::move_particles", 1.53567441771552896e+09, 1.53567441771553206e+09, 3.09944152832031250e-06
26, "oscillators::master.exchange", 1.53567441771553302e+09, 1.53567441777708793e+09, 6.15549087524414062e-02
26, "oscillators::handle_incoming_particles", 1.53567441777708912e+09, 1.53567441777709293e+09, 3.81469726562500000e-06
26, "oscillators::analysis", 1.53567441777709293e+09, 1.53567441839493394e+09, 6.17841005325317383e-01
26, "oscillators::bridge::analyze", 1.53567441777710009e+09, 1.53567441839492393e+09, 6.17823839187622070e-01
26, "ConfigurableAnalysis::Execute", 1.53567441777710104e+09, 1.53567441777710104e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567441777710199e+09, 1.53567441839492202e+09, 6.17820024490356445e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567441777710295e+09, 1.53567441839492106e+09, 6.17818117141723633e-01
26, "oscillators::bridge::release-data", 1.53567441839492702e+09, 1.53567441839493203e+09, 5.00679016113281250e-06
26, "timestep: 4 time: 4", 1.53567441839496303e+09, 1.53567442290692592e+09, 4.51196289062500000e+00
26, "oscillators::advance", 1.53567441839496303e+09, 1.53567442224307108e+09, 3.84810805320739746e+00
26, "oscillators::move_particles", 1.53567442224307203e+09, 1.53567442224307609e+09, 4.05311584472656250e-06
26, "oscillators::master.exchange", 1.53567442224307609e+09, 1.53567442229058003e+09, 4.75039482116699219e-02
26, "oscillators::handle_incoming_particles", 1.53567442229058099e+09, 1.53567442229058504e+09, 4.05311584472656250e-06
26, "oscillators::analysis", 1.53567442229058504e+09, 1.53567442290687203e+09, 6.16286993026733398e-01
26, "oscillators::bridge::analyze", 1.53567442229059196e+09, 1.53567442290686202e+09, 6.16270065307617188e-01
26, "ConfigurableAnalysis::Execute", 1.53567442229059291e+09, 1.53567442229059291e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567442229059410e+09, 1.53567442290686107e+09, 6.16266965866088867e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567442229059505e+09, 1.53567442290685797e+09, 6.16262912750244141e-01
26, "oscillators::bridge::release-data", 1.53567442290686488e+09, 1.53567442290687108e+09, 6.19888305664062500e-06
26, "timestep: 5 time: 5", 1.53567442290693212e+09, 1.53567442748298502e+09, 4.57605290412902832e+00
26, "oscillators::advance", 1.53567442290693307e+09, 1.53567442682573295e+09, 3.91879987716674805e+00
26, "oscillators::move_particles", 1.53567442682573509e+09, 1.53567442682573795e+09, 2.86102294921875000e-06
26, "oscillators::master.exchange", 1.53567442682573891e+09, 1.53567442687965989e+09, 5.39209842681884766e-02
26, "oscillators::handle_incoming_particles", 1.53567442687966108e+09, 1.53567442687966490e+09, 3.81469726562500000e-06
26, "oscillators::analysis", 1.53567442687966609e+09, 1.53567442748296690e+09, 6.03300809860229492e-01
26, "oscillators::bridge::analyze", 1.53567442687967300e+09, 1.53567442748295999e+09, 6.03286981582641602e-01
26, "ConfigurableAnalysis::Execute", 1.53567442687967396e+09, 1.53567442687967396e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567442687967610e+09, 1.53567442748295903e+09, 6.03282928466796875e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567442687967706e+09, 1.53567442748295689e+09, 6.03279829025268555e-01
26, "oscillators::bridge::release-data", 1.53567442748296189e+09, 1.53567442748296595e+09, 4.05311584472656250e-06
26, "timestep: 6 time: 6", 1.53567442748299098e+09, 1.53567443201598597e+09, 4.53299498558044434e+00
26, "oscillators::advance", 1.53567442748299098e+09, 1.53567443135778689e+09, 3.87479591369628906e+00
26, "oscillators::move_particles", 1.53567443135778809e+09, 1.53567443135779095e+09, 2.86102294921875000e-06
26, "oscillators::master.exchange", 1.53567443135779095e+09, 1.53567443140614510e+09, 4.83541488647460938e-02
26, "oscillators::handle_incoming_particles", 1.53567443140614605e+09, 1.53567443140615010e+09, 4.05311584472656250e-06
26, "oscillators::analysis", 1.53567443140615010e+09, 1.53567443201596308e+09, 6.09812974929809570e-01
26, "oscillators::bridge::analyze", 1.53567443140615511e+09, 1.53567443201595092e+09, 6.09795808792114258e-01
26, "ConfigurableAnalysis::Execute", 1.53567443140615606e+09, 1.53567443140615606e+09, 0.00000000000000000e+00
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567443140615702e+09, 1.53567443201594901e+09, 6.09791994094848633e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567443140615797e+09, 1.53567443201594710e+09, 6.09789133071899414e-01
26, "oscillators::bridge::release-data", 1.53567443201595402e+09, 1.53567443201596093e+09, 6.91413879394531250e-06
26, "timestep: 7 time: 7", 1.53567443201599193e+09, 1.53567443711937594e+09, 5.10338401794433594e+00
26, "oscillators::advance", 1.53567443201599193e+09, 1.53567443648769808e+09, 4.47170615196228027e+00
26, "oscillators::move_particles", 1.53567443648769999e+09, 1.53567443648770308e+09, 3.09944152832031250e-06
26, "oscillators::master.exchange", 1.53567443648770308e+09, 1.53567443651228595e+09, 2.45828628540039062e-02
26, "oscillators::handle_incoming_particles", 1.53567443651228595e+09, 1.53567443651229095e+09, 5.00679016113281250e-06
26, "oscillators::analysis", 1.53567443651229095e+09, 1.53567443711935091e+09, 6.07059955596923828e-01
26, "oscillators::bridge::analyze", 1.53567443651229692e+09, 1.53567443711934090e+09, 6.07043981552124023e-01
26, "ConfigurableAnalysis::Execute", 1.53567443651229811e+09, 1.53567443651229906e+09, 9.53674316406250000e-07
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567443651230001e+09, 1.53567443711933899e+09, 6.07038974761962891e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567443651230097e+09, 1.53567443711933708e+09, 6.07036113739013672e-01
26, "oscillators::bridge::release-data", 1.53567443711934400e+09, 1.53567443711934996e+09, 5.96046447753906250e-06
26, "timestep: 8 time: 8", 1.53567443711938310e+09, 1.53567444181415391e+09, 4.69477081298828125e+00
26, "oscillators::advance", 1.53567443711938405e+09, 1.53567444115304995e+09, 4.03366589546203613e+00
26, "oscillators::move_particles", 1.53567444115305090e+09, 1.53567444115305710e+09, 6.19888305664062500e-06
26, "oscillators::master.exchange", 1.53567444115305710e+09, 1.53567444119824100e+09, 4.51838970184326172e-02
26, "oscillators::handle_incoming_particles", 1.53567444119824100e+09, 1.53567444119824600e+09, 5.00679016113281250e-06
26, "oscillators::analysis", 1.53567444119824600e+09, 1.53567444181413007e+09, 6.15884065628051758e-01
26, "oscillators::bridge::analyze", 1.53567444119825196e+09, 1.53567444181411910e+09, 6.15867137908935547e-01
26, "ConfigurableAnalysis::Execute", 1.53567444119825292e+09, 1.53567444119825411e+09, 1.19209289550781250e-06
26, "CatalystAnalysisAdaptor::0::Execute", 1.53567444119825506e+09, 1.53567444181411695e+09, 6.15861892700195312e-01
26, "CatalystAnalysisAdaptor::Execute", 1.53567444119825602e+09, 1.53567444181411600e+09, 6.15859985351562500e-01
26, "oscillators::bridge::release-data", 1.53567444181412196e+09, 1.53567444181412911e+09, 7.15255737304687500e-06
26, "timestep: 9 time: 9", 1.53567444181416106e+09, 1.53567444630388403e+09, 4.48972296714782715e+00
26, "oscillators::advance", 1.53567444181416106e+09, 1.53567444562396312e+09, 3.80980205535888672e+00
26, "oscillators::move_particles", 1.53567444562396407e+09, 1.53567444562396693e+09, 2.86102294921875000e-06
26, "oscillators::master.exchange", 1.53567444562396789e+09, 1.53567444567219210e+09, 4.82242107391357422e-02
26, "oscillators::handle_incoming_particles", 1.53567444567219210e+09, 1.53567444567219710e+09, 5.00679016113281250e-06
26, "oscillators::analysis", 1.53567444567219710e+09, 1.53567444630386209e+09, 6.31664991378784180e-01
26, "oscillators::bridge::analyze", 1.53567444567220306e+09, 1.53567444630385208e+09, 6.31649017333984375e-01
